CIK,Account,Value,Alerts
909832,LiabilitiesAndStockholdersEquity,73224000000,high_value ($73.2B > $4.9B)
909832,LiabilitiesCurrent,36999000000,high_value ($37.0B > $4.9B)
909832,LongTermDebt,6618000000,high_value ($6.6B > $4.9B)
909832,LongTermDebtFairValue,5312000000,high_value ($5.3B > $4.9B)
909832,LongTermDebtNoncurrent,5755000000,high_value ($5.8B > $4.9B)
909832,LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,-84000000,invalid_negative ($-84.0M)
909832,MinorityInterestPeriodIncreaseDecrease,-789000000,invalid_negative ($-789.0M)
909832,NetCashProvidedByUsedInFinancingActivities,-1434000000,invalid_negative ($-1434.0M)
909832,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1146000000,invalid_negative ($-1146.0M)
909832,NetCashProvidedByUsedInInvestingActivities,-2007000000,invalid_negative ($-2007.0M)
909832,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1945000000,invalid_negative ($-1945.0M)
909832,NetCashProvidedByUsedInOperatingActivities,6008000000,high_value ($6.0B > $4.9B)
909832,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-90000000,invalid_negative ($-90.0M)
909832,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-1000000,invalid_negative ($-1.0M)
909832,OtherLiabilitiesCurrent,7924000000,high_value ($7.9B > $4.9B)
909832,OtherTaxExpenseBenefit,-63000000,invalid_negative ($-63.0M)
909832,ProceedsFromPaymentsForOtherFinancingActivities,-1000000,invalid_negative ($-1.0M)
909832,ProfitLoss,7367000000,high_value ($7.4B > $4.9B)
909832,PropertyPlantAndEquipmentGross,46950000000,high_value ($47.0B > $4.9B)
909832,PropertyPlantAndEquipmentNet,29809000000,high_value ($29.8B > $4.9B)
909832,RetainedEarningsAccumulatedDeficit,19770000000,high_value ($19.8B > $4.9B)
909832,RevenueFromContractWithCustomerExcludingAssessedTax,63723000000,high_value ($63.7B > $4.9B)
909832,Revenues,63723000000,high_value ($63.7B > $4.9B)
909832,SalesRevenueNet,31624000000,high_value ($31.6B > $4.9B)
909832,SellingGeneralAndAdministrativeExpense,5663000000,high_value ($5.7B > $4.9B)
909832,StockholdersEquity,25577000000,high_value ($25.6B > $4.9B)
909832,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,23622000000,high_value ($23.6B > $4.9B)
909832,StockholdersEquityOther,-16000000,invalid_negative ($-16.0M)
909832,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,12356000000,high_value ($12.4B > $4.9B)
909832,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-117000000,invalid_negative ($-117.0M)
909832,DebtSecuritiesUnrealizedGainLoss,-1000000,invalid_negative ($-1.0M)
909832,MinorityInterestDecreaseFromRedemptions,-842000000,invalid_negative ($-842.0M)
909832,PaymentsOfDividendsCommonStock,9041000000,high_value ($9.0B > $4.9B)
909832,DividendsCommonStockCash,8589000000,high_value ($8.6B > $4.9B)
909832,EntityPublicFloat,320635374592,high_value ($320.6B > $4.9B)
50863,AccountsPayableCurrent,12556000000,high_value ($12.6B > $4.9B)
50863,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,101124000000,high_value ($101.1B > $4.9B)
50863,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-132000000,invalid_negative ($-132.0M)
50863,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-711000000,invalid_negative ($-711.0M)
50863,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,27521000000,high_value ($27.5B > $4.9B)
50863,Assets,196485000000,high_value ($196.5B > $4.9B)
50863,AssetsCurrent,47324000000,high_value ($47.3B > $4.9B)
50863,AssetsFairValueDisclosureRecurring,23525000000,high_value ($23.5B > $4.9B)
50863,AvailableForSaleDebtSecuritiesAmortizedCostBasis,5200000000,high_value ($5.2B > $4.9B)
50863,AvailableForSaleSecurities,6228000000,high_value ($6.2B > $4.9B)
50863,AvailableForSaleSecuritiesAmortizedCost,6278000000,high_value ($6.3B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,6537000000,high_value ($6.5B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,8811000000,high_value ($8.8B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesFairValue,8274000000,high_value ($8.3B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,12643000000,high_value ($12.6B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,7508000000,high_value ($7.5B > $4.9B)
50863,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,5690000000,high_value ($5.7B > $4.9B)
50863,AvailableForSaleSecuritiesDebtSecurities,18677000000,high_value ($18.7B > $4.9B)
50863,AvailableForSaleSecuritiesDebtSecuritiesCurrent,13813000000,high_value ($13.8B > $4.9B)
50863,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,5152000000,high_value ($5.2B > $4.9B)
50863,AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,7100000000,high_value ($7.1B > $4.9B)
50863,BusinessAcquisitionsProFormaNetIncomeLoss,10788000000,high_value ($10.8B > $4.9B)
50863,BusinessAcquisitionsProFormaRevenue,59486000000,high_value ($59.5B > $4.9B)
50863,BusinessCombinationConsiderationTransferred1,9000000000,high_value ($9.0B > $4.9B)
50863,CapitalExpendituresIncurredButNotYetPaid,8125000000,high_value ($8.1B > $4.9B)
50863,CashAndCashEquivalentsAtCarryingValue,7870000000,high_value ($7.9B > $4.9B)
50863,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,8249000000,high_value ($8.2B > $4.9B)
50863,CommonStockIncludingAdditionalPaidInCapital,20678000000,high_value ($20.7B > $4.9B)
50863,CommonStocksIncludingAdditionalPaidInCapital,50949000000,high_value ($50.9B > $4.9B)
50863,ComprehensiveIncomeNetOfTax,-19252000000,invalid_negative ($-19252.0M)
50863,CostOfGoodsAndServicesSold,35756000000,high_value ($35.8B > $4.9B)
50863,CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple,-181000000,invalid_negative ($-181.0M)
50863,CurrentStateAndLocalTaxExpenseBenefit,-8000000,invalid_negative ($-8.0M)
50863,DebtInstrumentCarryingAmount,50985000000,high_value ($51.0B > $4.9B)
50863,DeferredFederalIncomeTaxExpenseBenefit,6192000000,high_value ($6.2B > $4.9B)
50863,DeferredIncomeTaxExpenseBenefit,6067000000,high_value ($6.1B > $4.9B)
50863,DeferredIncomeTaxesAndTaxCredits,6132000000,high_value ($6.1B > $4.9B)
50863,DeferredOtherTaxExpenseBenefit,-192000000,invalid_negative ($-192.0M)
50863,DeferredTaxAssetsGross,17964000000,high_value ($18.0B > $4.9B)
50863,DeferredTaxAssetsLiabilitiesNet,5273000000,high_value ($5.3B > $4.9B)
50863,DeferredTaxAssetsValuationAllowance,13974000000,high_value ($14.0B > $4.9B)
50863,DefinedBenefitPlanActuarialGainLoss,-40000000,invalid_negative ($-40.0M)
50863,DefinedBenefitPlanAmortizationOfNetGainsLosses,-102000000,invalid_negative ($-102.0M)
50863,DefinedBenefitPlanAmountsRecognizedInBalanceSheet,-504000000,invalid_negative ($-504.0M)
50863,DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,-107000000,invalid_negative ($-107.0M)
50863,DefinedBenefitPlanOtherChanges,-44000000,invalid_negative ($-44.0M)
50863,DefinedBenefitPlanPlanAmendments,-150000000,invalid_negative ($-150.0M)
50863,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,-74000000,invalid_negative ($-74.0M)
50863,DefinedBenefitPlanSettlementsBenefitObligation,-143000000,invalid_negative ($-143.0M)
50863,Depreciation,9951000000,high_value ($10.0B > $4.9B)
50863,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-79000000,invalid_negative ($-79.0M)
50863,DerivativeNotionalAmount,45964000000,high_value ($46.0B > $4.9B)
50863,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,6018000000,high_value ($6.0B > $4.9B)
50863,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,12652000000,high_value ($12.7B > $4.9B)
50863,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,7441000000,high_value ($7.4B > $4.9B)
50863,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,6549000000,high_value ($6.5B > $4.9B)
50863,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,44993000000,high_value ($45.0B > $4.9B)
50863,EquitySecuritiesFvNiGainLoss,-159000000,invalid_negative ($-159.0M)
50863,EquitySecuritiesFvNiRealizedGainLoss,-5000000,invalid_negative ($-5.0M)
50863,EquitySecuritiesFvNiUnrealizedGainLoss,-218000000,invalid_negative ($-218.0M)
50863,FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,-11000000,invalid_negative ($-11.0M)
50863,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetAndLiabilityGainLossIncludedInOtherComprehensiveIncomeLoss,-5000000,invalid_negative ($-5.0M)
50863,FiniteLivedIntangibleAssetsAccumulatedAmortization,9742000000,high_value ($9.7B > $4.9B)
50863,FiniteLivedIntangibleAssetsGross,16169000000,high_value ($16.2B > $4.9B)
50863,GainLossOnSaleOfEquityInvestments,-133000000,invalid_negative ($-133.0M)
50863,GainLossOnSaleOfPropertyPlantEquipment,-78000000,invalid_negative ($-78.0M)
50863,GainsLossesOnExtinguishmentOfDebt,-260000000,invalid_negative ($-260.0M)
50863,Goodwill,24693000000,high_value ($24.7B > $4.9B)
50863,GrossProfit,17345000000,high_value ($17.3B > $4.9B)
50863,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-13450000000,invalid_negative ($-13450.0M)
50863,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-11210000000,invalid_negative ($-11210.0M)
50863,IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,-154000000,invalid_negative ($-154.0M)
50863,IncomeTaxExpenseBenefit,8023000000,high_value ($8.0B > $4.9B)
50863,IncreaseDecreaseInEmployeeRelatedLiabilities,-218000000,invalid_negative ($-218.0M)
50863,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-356000000,invalid_negative ($-356.0M)
50863,IncreaseDecreaseInOtherOperatingCapitalNet,-2223000000,invalid_negative ($-2223.0M)
50863,IntangibleAssetsGrossExcludingGoodwill,13433000000,high_value ($13.4B > $4.9B)
50863,InventoryNet,12198000000,high_value ($12.2B > $4.9B)
50863,InventoryWorkInProcessNetOfReserves,7432000000,high_value ($7.4B > $4.9B)
50863,LiabilitiesAndStockholdersEquity,196485000000,high_value ($196.5B > $4.9B)
50863,LiabilitiesCurrent,35666000000,high_value ($35.7B > $4.9B)
50863,LineOfCreditFacilityMaximumBorrowingCapacity,5000000000,high_value ($5.0B > $4.9B)
50863,LongTermDebt,50011000000,high_value ($50.0B > $4.9B)
50863,LongTermDebtFairValue,43500000000,high_value ($43.5B > $4.9B)
50863,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,34448000000,high_value ($34.4B > $4.9B)
50863,LongTermDebtNoncurrent,46282000000,high_value ($46.3B > $4.9B)
50863,MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,-51000000,invalid_negative ($-51.0M)
50863,NetCashProvidedByUsedInFinancingActivities,11138000000,high_value ($11.1B > $4.9B)
50863,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6688000000,invalid_negative ($-6688.0M)
50863,NetCashProvidedByUsedInInvestingActivities,-18256000000,invalid_negative ($-18256.0M)
50863,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6010000000,invalid_negative ($-6010.0M)
50863,NetCashProvidedByUsedInOperatingActivities,8288000000,high_value ($8.3B > $4.9B)
50863,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12546000000,high_value ($12.5B > $4.9B)
50863,NetIncomeLoss,-18756000000,invalid_negative ($-18756.0M)
50863,NetIncomeLossAttributableToNoncontrollingInterest,-477000000,invalid_negative ($-477.0M)
50863,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,-1790000000,invalid_negative ($-1790.0M)
50863,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,9000000000,high_value ($9.0B > $4.9B)
50863,NoncurrentAssets,7800000000,high_value ($7.8B > $4.9B)
50863,OperatingExpenses,29023000000,high_value ($29.0B > $4.9B)
50863,OperatingIncomeLoss,-11678000000,invalid_negative ($-11678.0M)
50863,OtherAssetsCurrent,9586000000,high_value ($9.6B > $4.9B)
50863,OtherAssetsNoncurrent,7475000000,high_value ($7.5B > $4.9B)
50863,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-109000000,invalid_negative ($-109.0M)
50863,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,-7000000,invalid_negative ($-7.0M)
50863,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-29000000,invalid_negative ($-29.0M)
50863,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-157000000,invalid_negative ($-157.0M)
50863,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-1000000,invalid_negative ($-1.0M)
50863,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,-187000000,invalid_negative ($-187.0M)
50863,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-17000000,invalid_negative ($-17.0M)
50863,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,-602000000,invalid_negative ($-602.0M)
50863,OtherComprehensiveIncomeLossBeforeTax,-907000000,invalid_negative ($-907.0M)
50863,OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,-1410000000,invalid_negative ($-1410.0M)
50863,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,-555000000,invalid_negative ($-555.0M)
50863,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-350000000,invalid_negative ($-350.0M)
50863,OtherComprehensiveIncomeLossNetOfTax,-496000000,invalid_negative ($-496.0M)
50863,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-253000000,invalid_negative ($-253.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,-522000000,invalid_negative ($-522.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-362000000,invalid_negative ($-362.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-160000000,invalid_negative ($-160.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,-67000000,invalid_negative ($-67.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,-48000000,invalid_negative ($-48.0M)
50863,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,-19000000,invalid_negative ($-19.0M)
50863,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,-15000000,invalid_negative ($-15.0M)
50863,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,-298000000,invalid_negative ($-298.0M)
50863,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-93000000,invalid_negative ($-93.0M)
50863,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-999000000,invalid_negative ($-999.0M)
50863,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-649000000,invalid_negative ($-649.0M)
50863,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-350000000,invalid_negative ($-350.0M)
50863,OtherLiabilitiesCurrent,14282000000,high_value ($14.3B > $4.9B)
50863,OtherLiabilitiesNoncurrent,9505000000,high_value ($9.5B > $4.9B)
50863,PaymentsToAcquireAvailableForSaleSecuritiesDebt,37940000000,high_value ($37.9B > $4.9B)
50863,PaymentsToAcquirePropertyPlantAndEquipment,23944000000,high_value ($23.9B > $4.9B)
50863,PaymentsToAcquireShortTermInvestments,35503000000,high_value ($35.5B > $4.9B)
50863,PaymentsToAcquireTradingSecuritiesHeldforinvestment,26343000000,high_value ($26.3B > $4.9B)
50863,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,34268000000,high_value ($34.3B > $4.9B)
50863,ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,18813000000,high_value ($18.8B > $4.9B)
50863,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,28832000000,high_value ($28.8B > $4.9B)
50863,ProceedsFromSaleOfAvailableForSaleSecurities,6978000000,high_value ($7.0B > $4.9B)
50863,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,41463000000,high_value ($41.5B > $4.9B)
50863,PropertyPlantAndEquipmentGross,174246000000,high_value ($174.2B > $4.9B)
50863,PropertyPlantAndEquipmentNet,80860000000,high_value ($80.9B > $4.9B)
50863,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,-11000000,invalid_negative ($-11.0M)
50863,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,-109000000,invalid_negative ($-109.0M)
50863,ResearchAndDevelopmentExpense,16546000000,high_value ($16.5B > $4.9B)
50863,RestructuringReserveAccrualAdjustment,-1000000,invalid_negative ($-1.0M)
50863,RestructuringReserveSettledWithoutCash1,-2000000,invalid_negative ($-2.0M)
50863,RestructuringSettlementAndImpairmentProvisions,6970000000,high_value ($7.0B > $4.9B)
50863,RetainedEarningsAccumulatedDeficit,49032000000,high_value ($49.0B > $4.9B)
50863,RetrospectiveEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemAmountOfApplicationAdjustment,-458000000,invalid_negative ($-458.0M)
50863,RevenueFromContractWithCustomerExcludingAssessedTax,53101000000,high_value ($53.1B > $4.9B)
50863,SalesRevenueNet,16962000000,high_value ($17.0B > $4.9B)
50863,SegmentReportingInformationRevenueFromExternalCustomers,13032000000,high_value ($13.0B > $4.9B)
50863,SellingGeneralAndAdministrativeExpense,5507000000,high_value ($5.5B > $4.9B)
50863,StockholdersEquity,99270000000,high_value ($99.3B > $4.9B)
50863,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,69653000000,high_value ($69.7B > $4.9B)
50863,TradingSecurities,21483000000,high_value ($21.5B > $4.9B)
50863,TradingSecuritiesCurrent,9771000000,high_value ($9.8B > $4.9B)
50863,UndistributedEarningsOfForeignSubsidiaries,21000000000,high_value ($21.0B > $4.9B)
50863,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,-144000000,invalid_negative ($-144.0M)
50863,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,7000000000,high_value ($7.0B > $4.9B)
50863,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,107919000000,high_value ($107.9B > $4.9B)
50863,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-477000000,invalid_negative ($-477.0M)
